2020-01-29 03:18:49,RockySaysNow,True,True,RT @pattonoswalt: WHY do they still let him speak in public? This is elder abuse. You can even hear someone from FOX News giggling at him b…,Fox News cut away from Trump's rally immediately after his brain short-circuited https://t.co/0jgKzVLb9E
2020-01-29 03:18:50,freebuswifi,True,True,RT @viIIaneuves: j*ker killed multiple innocent people. amy was just vibing,what 😭😭😭😭 https://t.co/pu8eLCwBZV
2020-01-29 03:18:50,Twitty_A_Threat,True,False,RT @RyanHillMI: @realDonaldTrump Correct. That’s why the Democratic President is currently impeached for Abuse of Power and Obstruction of…,
2020-01-29 03:18:50,shannon_deisen,True,False,RT @reappropriate: This is a DIRECT assault on the immigrant community, including (but certainly not limited to) Asian Americans. The impac…,
2020-01-29 03:18:50,eamoncares,True,False,RT @siano4progress: Ashton Kutcher spoke before congress about sexual exploitation of children. He has a non-profit that helps victim of ab…,
2020-01-29 03:18:50,izabela79902030,True,False,RT @decameron1349: Sexy assault...😎🌺🌈 https://t.co/4gQds5uxjF,
2020-01-29 03:18:50,JLawlerMusic,False,False,@AlanDersh Your pompous assumption that you’re always the smartest person in the room is in fact an act. You’re more than likely an idiot who has no idea what is going on and is just making shit up to get attention. Say one more time how you’re a liberal &amp; you voted for Clinton, you fraud.,
2020-01-29 03:18:50,Maharishi2016,True,True,RT @ShevtsovYuri: Несколько минут назад Нетаньяху было предъявлены обвинения во взяточничестве, мошенничестве и утрате доверия✌️😉🤔,Minutes ago in Jerusalem: Netanyahu officially indicted for bribery, fraud and breach of trust. Overnight he withdrew his failed request for immunity, which was the last hurdle for the prosecution. All of this while he's preparing to meet Trump in 3 hours 
https://t.co/jxdHbnTBPp
2020-01-29 03:18:50,TOproh,False,False,Panelist notes cars killed more people in a year than SARS.
I fully support giving drivers the same prejudice given to azns.
#topoli #coronoavirus #2019nCoV #walkTO #VisionZeroTO 
https://t.co/oyGFkws88t,
2020-01-29 03:18:50,imxnsyxkxrxx,True,True,RT @shanedawson: Rest In Peace ❤️,.@CBSLA has identified all 9 people aboard the helicopter that killed Kobe Bryant &amp; Gianna Bryant, 13
-John Altobelli, wife Keri and daughter Alyssa
-Christina Mauser
-Sarah Chester &amp;daughter Payton Chester
-Ara Zobayan, pilot
https://t.co/0W6MXWZ1n1…/kobe-bryant-crash-who-wa…/ https://t.co/idL1uIxLGQ
2020-01-29 03:18:50,KundanP56933187,True,False,RT @UNICEFROSA: Sexual abuse.
Child marriage.
Lack of access to education.
Saudhullah Ali outlines some serious issues children face growi…,
2020-01-29 03:18:50,RahulJayaMehul,True,True,RT @Payal_Rohatgi: राम राम जी 🙏 Bhakts U think she seems to enjoy #Halala in Sharia law 🤣 She hates the Indian Constitution. Also the entir…,Really robust hard work by all the bhakts to paint an upsurge where people read the #constitution as an anti national conspiracy. 
One #SharjeelImam now arrested being used to discredit an entire movement.
But Truth has it's own power.
2020-01-29 03:18:50,acc_anarcho,False,True,Woah! 
This should definitely get talked about more.,Even hotter take: The Menshevik leadership were basically the people who called Bauman out, and the Bolshevik/Menshevik beef literally evolved from an abuse denial? Like if one of our shitty scenes that got split over sexual assault assumed world historical power?
2020-01-29 03:18:50,RealKaraB,False,True,my brother woulda killed him 🤣🤣🤣🤣 he wont even let me stand there n rap with a nigga !,Brother protects his sister after some pussy decides to swings on her, I love to see it 💪💯
 https://t.co/w6TmrN6Dxn
2020-01-29 03:18:50,membacotimu,True,False,RT @deerhaunt: so women shouldn't talk about rape when the rapist is alive because it could ruin the rapist's life, &amp; women shouldn't talk…,
2020-01-29 03:18:50,MJay47259428,True,True,RT @saket71: Fortunately it was @myogiadityanath at the helm. One shudders to think if it was Akhilesh Government,Parvesh Verma rightly said, they will enter our homes, rape us!  Our memory is bleak and weak. This is what happened just 2 years back in Delhi NCR! 
That's why we need CAA and NRC! But Kejriwal and his gang standing  with Bangladeshis of ShaheenBagh! Whom you are standing with? https://t.co/qLKAuDjlAP
2020-01-29 03:18:51,ImNotMandie,False,False,@bachandler2 @na10shun @VinceGottalotta OR They took off bribery because Biden did the same thing when he threatened to withhold aid. 
How does one prove they didn’t commit a crime that isn’t a crime? How does one prove they didn’t abuse power, something that any president could have been accused of doing....,
2020-01-29 03:18:51,havenlaraee,True,False,RT @lukasgage: influenza killed 2 out of the 7 twilight vampires,

2020-01-29 03:18:51,WeThePeopleSOS,True,False,RT @cnnbrk: A police officer in Maryland was charged with murder after authorities say he shot an unarmed man seven times while he had him…,

2020-01-29 03:18:51,smarionaaa,True,False,RT @deerhaunt: so women shouldn't talk about rape when the rapist is alive because it could ruin the rapist's life, &amp; women shouldn't talk…,

2020-01-29 03:18:51,_R_E_L,True,True,RT @_BrittanyAshlee: They fasho gonna show him they see him as black before they see him as blue https://t.co/n9S7SA35Se,A police officer in Maryland was charged with murder after authorities say he shot an unarmed man seven times while he had him handcuffed inside his cruiser https://t.co/DE6bqbtsJj https://t.co/3WchJe5nk5

2020-01-29 03:18:51,amexlabs,False,True,#FreePalestine,Trump's peace plan greenlighting the perm. annexation of Palestine is theft. Israel is an apartheid state that has for long, been recoding its settler colonial project to 'liberation' while consistently eroding Palestinian rights. 

#FreePalestine 
From the river to the sea. https://t.co/eVRrUBeMkA

2020-01-29 03:18:51,kranthi9079,True,True,RT @Punnajiaka: Next time I catch Tharoor in plane i am going to ask him about mysterious murder of his wife...,The truth is that it was time someone gave him a taste of his own medicine. These are the words he regularly uses to berate his innocent victims, except he does so in a hectoring, bullying manner &amp; at higher volume &amp; pitch than @kunalkamra88 does in this video.

2020-01-29 03:18:51,owensclarence,True,True,RT @hqdada: do you know the name of even one of the tens of thousands of afghan civilians murdered by the us military in the last 18 years?…,Sad that @kobebryant died. But does anyone know the names of the two Americans servicemen who were killed in Afghanistan last week? 

You should. 

Staff Sgt. Ian P. McLaughlin, 29, of Newport News, Va., and Pfc. Miguel A. Villalon, 21, of Joliet, Ill

@DeplorableChoir

2020-01-29 03:18:51,qwertyuiioasdg,True,False,RT @TrumpWarRoom: We just won a critical Supreme Court victory on immigration!

President @RealDonaldTrump: "We will now finally be able to…,

2020-01-29 03:18:51,BeaNdifor,True,False,RT @DFombat: Alert Alert
@PR_PaulBiya to shutdown internet in #SouthernCameroons between Feb 6th-11 for twin elections fraud. 
😭😭 @RepKaren…,

2020-01-29 03:18:51,BKnight561,False,True,So this "bishop" is such an opportunist, that he used a tweet issued by our @POTUS to spew his vitriol and racist hatred... this is the same "man of God" who called @RealCandaceO a "coon".  He's classless.  Opportunistic.  And a Grade-A Hypocrite.  Tax fraud, much?,You cape for an open white supremacist accused of raping 22 women and a 13 year old, bangs porn stars, commits adultery w/prostitutes, grabs women by the genitals, pathologically lies, and insults everyone who opposes him &amp; you’re lecturing me on “godliness?”

Sit down hypocrite. https://t.co/TayjqclaI0

2020-01-29 03:18:52,BrandonBelanger,True,True,RT @SebGorka: Benjamins, right Omar?,This is not a peace plan. 

It is theft. It is erasure.

2020-01-29 03:18:52,spiveydivaa,False,True,https://t.co/ogjm14ljPu,Dr umar thinks all these ppl being killed cuz of their knowledge and all that shit. Says a lot that he’s still alive and kicking

2020-01-29 03:18:52,martins4xf,True,True,RT @neal_katyal: If they were briefed on it &amp; Trump decided to withhold Bolton’s testimony because of its contents, it would be a serious a…,Sources on the president's legal team say no one has reviewed Amb John Bolton's manuscript. But when pressed on whether anyone on the team has been briefed on it, they would not answer.

Thus, it is possible that the president's legal has been briefed on Bolton's upcoming book.

2020-01-29 03:18:52,Vsualbangtxn,True,False,RT @del_bangtan: For those that don’t know Ashton Kutcher is amazing. Spoke in front of Congress about child sexual exploitation and has a…,

2020-01-29 03:18:52,RMcGucci,True,False,RT @TomFitton: @realDonaldTrump BIG: @JudicialWatch sues Schiff even as Senate is afraid to ask him questions over his abuse of @RealDonald…,

2020-01-29 03:18:52,trixa09,True,False,RT @ellie_coulson: Me watching doomsday preppers two weeks ago: what fucking weirdos their poor children that’s like child abuse.…,

2020-01-29 03:18:52,Macsmart31,True,True,RT @narceducator: Men who abuse and rape women talk like this. I’m sure he said the same thing to Epstein.,Trump to Pompeo on his treatment of NPR reporter: “I think you did a good job on her.” (Laughter in room)

2020-01-29 03:18:52,Tpagayz,True,False,RT @RepZoeLofgren: I’ve worked on 3 impeachments in my life:
-Nixon resigned in disgrace
-Clinton apologized to the nation &amp; repented
-Trum…,

2020-01-29 03:18:52,depprayon14,True,False,RT @DrFlipwagon: @NOTSCWill "IGNORE RAPE.",

2020-01-29 03:18:52,Ompraka02770712,True,False,RT @ChimanNaagar: #GodMorningWednesday
Never kill animals for eating meat, they are entitled to live, not born to be killed.
@ - True Saint…,

2020-01-29 03:18:52,Lane_moran98,True,False,RT @gojrice: 100,000-250,000 years: Children lift, crawl, run, and climb as soon as they can out of necessity.

Early 1900's: Children less…,

2020-01-29 03:18:52,MarcusCicero63,False,False,@VirginiaBloom9 @KamalaHarris So long as she has a justice system to abuse I'm sure she'll keep running.,

2020-01-29 03:18:52,ysabeladeguzman,True,False,RT @deerhaunt: so women shouldn't talk about rape when the rapist is alive because it could ruin the rapist's life, &amp; women shouldn't talk…,

2020-01-29 03:18:52,ArchonAvalon,True,False,RT @ChupShaa: Remembering Madam Tahira Qazi, the principal of APS. She was safe, She went back, told the terrorists "I am their mother, tal…,

2020-01-29 03:18:52,annedd3,False,True,#Dershowitz  @SenatorCollins  @SenAlexander @SenatorRomney  @SenateGOP @lisamurkowski  DO WHAT IS RIGHT!   #listentoDershowitz.  Abuse of Power???? Seriously? We have enter the Era of nonstop “Impeachment’s” and #ABUSEofTaxPayerMoney,Alan Dershowitz: "great danger" in the Democrats' impeachment of "partisan misuse and weaponization”
https://t.co/Z8lESACGum https://t.co/pdRPH7KHdF

2020-01-29 03:18:53,401_9163,True,True,RT @dbongino: Can you imagine if Jennifer Rubin had an ounce of principle and finally admitted she’s a fraud?? Bhahaahhahahahaha 👇🏻,can you imagine if Sekulow and Cipollone had to try a case in front of a real judge? bhahaahhahahahaha

2020-01-29 03:18:53,Hangman669,True,True,RT @renfamous: $47.50 trade in value,Armed robber steals $131,300 in merchandise and cash from GameStop, gets sentenced to 10 years in prison https://t.co/bZoaTIx366 https://t.co/CosukwBSqs

2020-01-29 03:18:53,OK2LA,True,False,RT @CREWcrew: The president appears to have committed at least five separate crimes. And that's just counting the ones from the Ukraine sit…,

2020-01-29 03:18:53,CarlitosCarl97,True,True,RT @Cxmaron: https://t.co/Li8oU7PpZt,Experts Say Deadly Wuhan Virus Can Be Killed By Alcohol &amp;amp; High Temperatures! https://t.co/OhY12RYIy5

2020-01-29 03:18:53,Asher10799595,True,False,RT @machealles1: Drinking my own piss for Goddes Ry 

@GoddessRyxo

#findom, #blackmail https://t.co/HEv2WjJara,

2020-01-29 03:22:59,ReAndromeda,True,True,RT @Punnajiaka: Next time I catch Tharoor in plane i am going to ask him about mysterious murder of his wife... https://t.co/27np5Ia92o,The truth is that it was time someone gave him a taste of his own medicine. These are the words he regularly uses to berate his innocent victims, except he does so in a hectoring, bullying manner &amp; at higher volume &amp; pitch than @kunalkamra88 does in this video. https://t.co/e94B8WcEtj

2020-01-29 03:22:59,GoddessTeaSpill,True,False,RT @Castigueme: My daughter in-law works for @dominos @DominosCareers for 5 years. After years of dedication this is how they let their man…,

2020-01-29 03:22:59,Weallbleedredd,True,False,RT @saladinahmed: hey just a reminder that if you don't have a retirement account or real savings or health insurance it's because working…,

2020-01-29 03:22:58,IAmAPterodactyl,True,False,RT @OhNoSheTwitnt: Ted Cruz trying to act like a tough guy while the taste of the boots of a man who called his wife ugly and said his dad…,

2020-01-29 03:22:59,babymercy__,True,True,RT @Cxmaron: https://t.co/Li8oU7PpZt,Experts Say Deadly Wuhan Virus Can Be Killed By Alcohol &amp;amp; High Temperatures! https://t.co/OhY12RYIy5

2020-01-29 03:22:59,Arulnithi13,True,True,RT @DMKITwing: குடியுரிமைத் திருத்தச் சட்டத்துக்கு எதிராக அமைதி வழியில் போராடும் மக்களை, "வீட்டில் புகுந்து கொலை - கற்பழிப்பு செய்வார்கள்"…,#WATCH: BJP MP Parvesh Verma says, "...Lakhs of people gather there (Shaheen Bagh). People of Delhi will have to think &amp; take a decision. They'll enter your houses, rape your sisters&amp;daughters, kill them. There's time today, Modi ji &amp; Amit Shah won't come to save you tomorrow..." https://t.co/1G801z5ZbM

2020-01-29 03:22:59,clarkshann,True,False,RT @SethAbramson: BREAKING: Weissmann—ex-special counsel's office—tells MSNBC if Trump tries to keep Bolton from testifying, courts will ru…,

2020-01-29 03:22:57,PatriciaBrink16,True,False,RT @TrumpWarRoom: We just won a critical Supreme Court victory on immigration!

President @RealDonaldTrump: "We will now finally be able to…,

2020-01-29 03:22:59,LynnePatton,True,False,RT @LynnePattonHUD: @BenKallos @NYCMayor @SecretaryCarson @GaleBrewerNYC @Vanessalgibson @nycgov @NYCHA @NYCDHS @WestPoint_USMA @HUDgov @PO…,

2020-01-29 03:22:59,taeminh8r,True,True,RT @2Taurean2U: Policing a gay man for a joke in response to homophobic child abuse isn't the woke take *you* think it is, either.,“better not engage in homophobic domestic violence or they’ll respond with elder abuse decades later” isn’t the woke take you think it is https://t.co/ACwXelb1HV

2020-01-29 03:22:59,RadicalLib,False,False,The Jewish leaders in Jerusalem around 30 AD had Jesus killed.

And when Peter and Stephen preached in Jerusalem they charged them with murder.

When preaching to Jews in other cities... They charged the leaders in Jerusalem with the murder.

https://t.co/vigX6UL78I,

2020-01-29 03:22:59,uwuilani,True,False,RT @LlLUZlSQUlRT: doctor said i have 4 days to live so i killed him and the judge gave me 30 years https://t.co/jE18Au1Fps,

2020-01-29 03:22:57,FarazZenith,True,False,RT @PChidambaram_IN: People want to hear facts about the economy, not abuse and rhetoric.,

